"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0038084","vascular endothelial growth factor signaling pathway","4/1196","44/18670","3.106989e-01","6.602652e-01","5.787367e-01","SEMA6A/GAB1/CCBE1/FLT4"," 4","BP"
"GO:0051489","regulation of filopodium assembly","4/1196","44/18670","3.106989e-01","6.602652e-01","5.787367e-01","CDC42/RAB5A/RHOQ/SRF"," 4","BP"
"GO:0071622","regulation of granulocyte chemotaxis","4/1196","44/18670","3.106989e-01","6.602652e-01","5.787367e-01","S100A14/AKIRIN1/NCKAP1L/TIRAP"," 4","BP"
"GO:1901343","negative regulation of vasculature development","14/1196","187/18670","3.120200e-01","6.628161e-01","5.809726e-01","MECP2/AGO1/CARD10/SPRED1/HLA-G/E2F2/SEMA6A/SEMA3E/PDGFB/MMRN2/SYNJ2BP/SEMA4A/NFATC3/HEY2","14","BP"
"GO:0042446","hormone biosynthetic process","7/1196","86/18670","3.125362e-01","6.636556e-01","5.817084e-01","REST/FDXR/TPO/DIO2/PPARGC1A/SLC5A7/CYP3A4"," 7","BP"
"GO:0050853","B cell receptor signaling pathway","10/1196","129/18670","3.130148e-01","6.641578e-01","5.821486e-01","CD38/ELF2/ABL1/PRKCB/PLEKHA1/MEF2C/NCKAP1L/CBFB/BCL2/ITK","10","BP"
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","10/1196","129/18670","3.130148e-01","6.641578e-01","5.821486e-01","SPN/ADORA2A/HLA-G/SOCS5/ADTRP/NRARP/GPNMB/CBFB/TIGIT/FGL2","10","BP"
"GO:0019229","regulation of vasoconstriction","5/1196","58/18670","3.137355e-01","6.642162e-01","5.821998e-01","CD38/FGB/HTR2A/AVPR1B/GJA1"," 5","BP"
"GO:0032024","positive regulation of insulin secretion","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","CD38/SOX4/GLUL/PFKFB2/RFX6/GJA1"," 6","BP"
"GO:0038034","signal transduction in absence of ligand","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","MKNK2/DCC/EYA3/CX3CL1/BCL2L1/BCL2"," 6","BP"
"GO:0051881","regulation of mitochondrial membrane potential","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","ADORA2A/PANK2/ABL1/CCK/BCL2L1/BCL2"," 6","BP"
"GO:0061180","mammary gland epithelium development","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","PTCH1/ESR1/BTRC/LRP6/PYGO2/AR"," 6","BP"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","MKNK2/DCC/EYA3/CX3CL1/BCL2L1/BCL2"," 6","BP"
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","6/1196","72/18670","3.138897e-01","6.642162e-01","5.821998e-01","SYT11/CX3CL1/AXL/CD34/GPNMB/ERRFI1"," 6","BP"
"GO:0010927","cellular component assembly involved in morphogenesis","9/1196","115/18670","3.165915e-01","6.696751e-01","5.869847e-01","PMP22/SMAD4/CFL2/MEF2C/NEBL/NFASC/SRF/TMOD2/PROX1"," 9","BP"
"GO:0035150","regulation of tube size","11/1196","144/18670","3.173414e-01","6.710028e-01","5.881484e-01","ADORA2A/CD38/NOS1/FGB/KCNMA1/SLC6A4/WNT9B/HTR2A/PIK3C2A/AVPR1B/GJA1","11","BP"
"GO:0042445","hormone metabolic process","17/1196","232/18670","3.182664e-01","6.714154e-01","5.885101e-01","AKR1C2/MECP2/REST/IYD/ESR1/FDXR/TPO/SULT1E1/IDE/DIO2/PLEKHA1/GHR/SDR16C5/PPARGC1A/SLC5A7/PAX8/CYP3A4","17","BP"
"GO:0009142","nucleoside triphosphate biosynthetic process","14/1196","188/18670","3.190263e-01","6.714154e-01","5.885101e-01","NME9/PSEN1/ENO2/ZBTB20/ZBTB7A/OGT/UCK2/PPARGC1A/HTR2A/UCK1/JMJD8/TP53/AK4/PFKFB2","14","BP"
"GO:0001963","synaptic transmission, dopaminergic","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","ADORA2A/SLC6A4/RAB3B"," 3","BP"
"GO:0003401","axis elongation","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","ESR1/NKD1/LRP6"," 3","BP"
"GO:0021988","olfactory lobe development","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","ROBO2/SKI/SRF"," 3","BP"
"GO:0034661","ncRNA catabolic process","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","LIN28B/SLFN13/EXOSC3"," 3","BP"
"GO:0040020","regulation of meiotic nuclear division","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","RAD1/DAZL/LIF"," 3","BP"
"GO:0046471","phosphatidylglycerol metabolic process","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","MECP2/PTPMT1/LPGAT1"," 3","BP"
"GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","CHST11/B3GAT1/CHST15"," 3","BP"
"GO:0050849","negative regulation of calcium-mediated signaling","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","ATP2B4/CALM3/TRDN"," 3","BP"
"GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","PDE4D/ATP2B4/NOS1"," 3","BP"
"GO:0097106","postsynaptic density organization","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","NRXN1/CRIPT/NTRK3"," 3","BP"
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","TRIAP1/BCL2/TP53"," 3","BP"
"GO:1903319","positive regulation of protein maturation","3/1196","31/18670","3.192496e-01","6.714154e-01","5.885101e-01","SOX4/MMP14/CCBE1"," 3","BP"
"GO:0045089","positive regulation of innate immune response","27/1196","381/18670","3.205961e-01","6.730808e-01","5.899698e-01","ESR1/PSMF1/RSAD2/BTRC/HLA-G/TAB3/S100A14/PRKACA/FGB/TRIM5/CD209/RPS6KA3/IRAK4/UBE2N/KLRK1/MAVS/PSMD11/POLR3D/TIRAP/PAK3/TLR9/CADM1/NRAS/PSMC4/CD1D/SH2D1B/UBE2D3","27","BP"
"GO:0006349","regulation of gene expression by genetic imprinting","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","MECP2/PCGF5"," 2","BP"
"GO:0007250","activation of NF-kappaB-inducing kinase activity","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","CARD10/TIRAP"," 2","BP"
"GO:0036166","phenotypic switching","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","SP1/PDGFB"," 2","BP"
"GO:0042095","interferon-gamma biosynthetic process","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","TLR9/CD276"," 2","BP"
"GO:0043555","regulation of translation in response to stress","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","RPS6KA3/NCK2"," 2","BP"
"GO:0045056","transcytosis","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","RAB5A/VPS35"," 2","BP"
"GO:0050908","detection of light stimulus involved in visual perception","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","GNAT1/SEMA5B"," 2","BP"
"GO:0050962","detection of light stimulus involved in sensory perception","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","GNAT1/SEMA5B"," 2","BP"
"GO:0070633","transepithelial transport","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","AQP1/SLC23A2"," 2","BP"
"GO:0071371","cellular response to gonadotropin stimulus","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","PPARGC1A/PAX8"," 2","BP"
"GO:0071625","vocalization behavior","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","NRXN1/FOXP2"," 2","BP"
"GO:0072079","nephron tubule formation","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","WNT9B/PAX8"," 2","BP"
"GO:0097094","craniofacial suture morphogenesis","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","MMP14/FOXN3"," 2","BP"
"GO:1902165","regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","TRIAP1/BCL2"," 2","BP"
"GO:2000647","negative regulation of stem cell proliferation","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","TP53/KCTD11"," 2","BP"
"GO:2000757","negative regulation of peptidyl-lysine acetylation","2/1196","18/18670","3.221269e-01","6.730808e-01","5.899698e-01","SET/SDR16C5"," 2","BP"
"GO:0000281","mitotic cytokinesis","6/1196","73/18670","3.253643e-01","6.789486e-01","5.951131e-01","SNX18/RAB35/CEP55/STMN1/BIN3/ZFYVE26"," 6","BP"
"GO:0031100","animal organ regeneration","6/1196","73/18670","3.253643e-01","6.789486e-01","5.951131e-01","PTCH1/PTPRU/HGF/AXL/TGFBR2/UPF2"," 6","BP"
"GO:0045581","negative regulation of T cell differentiation","4/1196","45/18670","3.254902e-01","6.789486e-01","5.951131e-01","SOCS5/NRARP/CBFB/FGL2"," 4","BP"
"GO:0071827","plasma lipoprotein particle organization","4/1196","45/18670","3.254902e-01","6.789486e-01","5.951131e-01","ABCG1/PRKACA/PLAGL2/BMP1"," 4","BP"
"GO:1900180","regulation of protein localization to nucleus","9/1196","116/18670","3.256259e-01","6.789486e-01","5.951131e-01","OTUD7B/SUFU/DCLK1/PSEN1/CARD10/PIK3R1/MAVS/GLUL/LIF"," 9","BP"
"GO:0006401","RNA catabolic process","28/1196","397/18670","3.256776e-01","6.789486e-01","5.951131e-01","YBX1/RPL28/AGO1/RNASEH2C/PSMF1/HBS1L/IGF2BP3/CNOT4/LIN28B/LARP1/SET/DCPS/CACNG7/SLFN13/EXOSC3/PSMD11/YWHAB/IGF2BP2/SMG1/UPF2/FXR1/HNRNPU/TIRAP/DAZL/RBM8A/PSMC4/CNOT6L/GSPT1","28","BP"
"GO:0048002","antigen processing and presentation of peptide antigen","14/1196","189/18670","3.260717e-01","6.795120e-01","5.956069e-01","PSMF1/IDE/HLA-G/CYBB/CD209/DYNC1LI2/PSMD11/PSMC4/SAR1B/BCAP31/AP1S2/HLA-DQB2/DYNLL2/KIF3C","14","BP"
"GO:0032890","regulation of organic acid transport","5/1196","59/18670","3.265758e-01","6.797880e-01","5.958488e-01","PSEN1/RGS4/GRM7/ADORA2A/CCK"," 5","BP"
"GO:0070527","platelet aggregation","5/1196","59/18670","3.265758e-01","6.797880e-01","5.958488e-01","RAP2B/FGB/PIK3CG/PIK3CB/GNAS"," 5","BP"
"GO:1902369","negative regulation of RNA catabolic process","5/1196","59/18670","3.265758e-01","6.797880e-01","5.958488e-01","YBX1/LARP1/HNRNPU/TIRAP/DAZL"," 5","BP"
"GO:0031396","regulation of protein ubiquitination","15/1196","204/18670","3.280172e-01","6.825295e-01","5.982518e-01","RNF20/PSEN1/PRICKLE1/AMER1/HDAC8/N4BP1/SOX4/OGT/UBE2N/ABL1/FAM107A/GNL3L/DCUN1D3/SENP2/PRMT3","15","BP"
"GO:0006900","vesicle budding from membrane","8/1196","102/18670","3.296623e-01","6.854329e-01","6.007967e-01","CNIH3/GOSR2/STX5/SNX3/SAR1B/TRAPPC2L/RAB1B/VAPA"," 8","BP"
"GO:0035335","peptidyl-tyrosine dephosphorylation","8/1196","102/18670","3.296623e-01","6.854329e-01","6.007967e-01","PTPMT1/EYA3/PTPRU/CDC25A/MTMR4/SSH3/PTPRT/PTPN23"," 8","BP"
"GO:0046887","positive regulation of hormone secretion","10/1196","131/18670","3.300260e-01","6.856692e-01","6.010038e-01","ADORA2A/CD38/FGB/SOX4/SMAD4/GLUL/RAB8B/PFKFB2/RFX6/GJA1","10","BP"
"GO:0051208","sequestering of calcium ion","10/1196","131/18670","3.300260e-01","6.856692e-01","6.010038e-01","PDE4D/NOS1/PRKACA/FGF2/HTR2C/ABL1/CX3CL1/HTR2A/CALM3/TRDN","10","BP"
"GO:0034103","regulation of tissue remodeling","7/1196","88/18670","3.334889e-01","6.920969e-01","6.066378e-01","CD38/PPARGC1B/GPNMB/TP53/SYT7/FLT4/GJA1"," 7","BP"
"GO:0097194","execution phase of apoptosis","7/1196","88/18670","3.334889e-01","6.920969e-01","6.066378e-01","BLCAP/CASP7/MTRNR2L7/STK24/TAOK1/BCL2L1/TP53"," 7","BP"
"GO:2001251","negative regulation of chromosome organization","11/1196","146/18670","3.334981e-01","6.920969e-01","6.066378e-01","DNMT3B/MTF2/KDM5A/HMGA1/SET/MLLT6/SKI/GNL3L/ATRX/SDR16C5/HNRNPU","11","BP"
"GO:0097164","ammonium ion metabolic process","15/1196","205/18670","3.348440e-01","6.944994e-01","6.087437e-01","AKR1C2/MECP2/MAOB/BTBD9/GRIN2A/ENPP6/SAMD8/MAOA/PDE1B/TPH1/GPR37/VPS35/SLC5A7/SMPD3/SNCAIP","15","BP"
"GO:0048199","vesicle targeting, to, from or within Golgi","6/1196","74/18670","3.368944e-01","6.944994e-01","6.087437e-01","CNIH3/GOSR2/STX5/SAR1B/TRAPPC2L/RAB1B"," 6","BP"
"GO:1901616","organic hydroxy compound catabolic process","6/1196","74/18670","3.368944e-01","6.944994e-01","6.087437e-01","SULT1E1/MAOB/DIO2/MAOA/GPD2/INPP5B"," 6","BP"
"GO:1903671","negative regulation of sprouting angiogenesis","6/1196","74/18670","3.368944e-01","6.944994e-01","6.087437e-01","CARD10/SPRED1/E2F2/SEMA6A/MMRN2/SYNJ2BP"," 6","BP"
"GO:0006356","regulation of transcription by RNA polymerase I","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","UTP15/HEATR1/POU4F1"," 3","BP"
"GO:0008210","estrogen metabolic process","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","SULT1E1/PLEKHA1/CYP3A4"," 3","BP"
"GO:0008608","attachment of spindle microtubules to kinetochore","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","CDC42/HNRNPU/MIS12"," 3","BP"
"GO:0035510","DNA dealkylation","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","TET3/TET2/APOBEC3A"," 3","BP"
"GO:0038128","ERBB2 signaling pathway","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","PIK3R1/GAB1/SOS1"," 3","BP"
"GO:0039694","viral RNA genome replication","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","CDC42/MORC2/RAB5A"," 3","BP"
"GO:0042311","vasodilation","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","ADORA2A/NOS1/KCNMA1"," 3","BP"
"GO:0042491","inner ear auditory receptor cell differentiation","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","RBPJ/PDZD7/HEY2"," 3","BP"
"GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","FGF2/PDGFB/ATG14"," 3","BP"
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","NOS1/VPS35/TMOD2"," 3","BP"
"GO:0048741","skeletal muscle fiber development","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","SKI/BCL2/BIN3"," 3","BP"
"GO:0055094","response to lipoprotein particle","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","SOCS5/ADTRP/SMPD3"," 3","BP"
"GO:0065005","protein-lipid complex assembly","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","PRKACA/PLAGL2/BMP1"," 3","BP"
"GO:0086019","cell-cell signaling involved in cardiac conduction","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","CACNB2/KCNJ5/GJA1"," 3","BP"
"GO:1903955","positive regulation of protein targeting to mitochondrion","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","UBE2J2/USP36/UBE2D3"," 3","BP"
"GO:1904467","regulation of tumor necrosis factor secretion","3/1196","32/18670","3.371872e-01","6.944994e-01","6.087437e-01","SYT11/CX3CL1/MAVS"," 3","BP"
"GO:0010951","negative regulation of endopeptidase activity","18/1196","250/18670","3.382410e-01","6.964083e-01","6.104169e-01","TNFAIP8/PSMF1/TRIAP1/ADORA2A/WFDC12/USP14/AQP1/SPOCK2/RPS6KA3/HGF/TFPI/DDX3X/PAPLN/USP47/SPOCK3/BIRC6/WFDC8/SERPINB8","18","BP"
"GO:0032091","negative regulation of protein binding","8/1196","103/18670","3.394057e-01","6.970348e-01","6.109660e-01","ADNP/PDGFB/NES/GNL3L/MAPK8/STMN1/GPSM1/SENP2"," 8","BP"
"GO:0034766","negative regulation of ion transmembrane transport","8/1196","103/18670","3.394057e-01","6.970348e-01","6.109660e-01","RGS4/EPHB2/NEDD4/FGF12/TLR9/NEDD4L/CALM3/TRDN"," 8","BP"
"GO:1902106","negative regulation of leukocyte differentiation","8/1196","103/18670","3.394057e-01","6.970348e-01","6.109660e-01","CDK6/PIK3R1/HLA-G/TRIB1/SOCS5/NRARP/CBFB/FGL2"," 8","BP"
"GO:0046324","regulation of glucose import","5/1196","60/18670","3.394684e-01","6.970348e-01","6.109660e-01","PIK3R1/ARPP19/PEA15/RHOQ/SLC1A2"," 5","BP"
"GO:0009152","purine ribonucleotide biosynthetic process","20/1196","280/18670","3.395174e-01","6.970348e-01","6.109660e-01","NME9/PSEN1/ENO2/AK2/ACSL1/ZBTB20/ZBTB7A/PANK2/OGT/PDHX/PPARGC1A/HTR2A/JMJD8/ACSF3/SCD5/TP53/ELOVL5/PPT2/AK4/PFKFB2","20","BP"
"GO:0006333","chromatin assembly or disassembly","14/1196","191/18670","3.402693e-01","6.970348e-01","6.109660e-01","NAA60/HDAC8/SMARCC2/RBBP4/HMGA1/SMARCD1/SET/SPTY2D1/ATRX/CENPM/BAHD1/TP53/SUPT16H/NAP1L4","14","BP"
"GO:0002715","regulation of natural killer cell mediated immunity","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","HLA-G/KLRK1/CADM1/SH2D1B"," 4","BP"
"GO:0006221","pyrimidine nucleotide biosynthetic process","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","NME9/UCK2/UCK1/UMPS"," 4","BP"
"GO:0006984","ER-nucleus signaling pathway","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","ATP2A2/CCDC47/NCK2/TP53"," 4","BP"
"GO:0022602","ovulation cycle process","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","ESR1/ROBO2/BMPR1B/PLEKHA1"," 4","BP"
"GO:0030490","maturation of SSU-rRNA","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","BTRC/BMS1/HEATR1/DDX52"," 4","BP"
"GO:0031648","protein destabilization","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","BTRC/VPS35/CCDC88C/SENP2"," 4","BP"
"GO:0032527","protein exit from endoplasmic reticulum","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","HM13/TM9SF4/SAR1B/BCAP31"," 4","BP"
"GO:0048512","circadian behavior","4/1196","46/18670","3.403237e-01","6.970348e-01","6.109660e-01","ADORA2A/BTBD9/USP2/TP53"," 4","BP"
"GO:0071216","cellular response to biotic stimulus","17/1196","236/18670","3.437572e-01","6.994854e-01","6.131140e-01","CD55/PDE4D/CCDC47/TRIB1/TRIM5/PDE4B/ABL1/TFPI/CX3CL1/AXL/KLRK1/MAPK8/PPARGC1A/MEF2C/TIRAP/CDK19/TP53","17","BP"
"GO:0006497","protein lipidation","7/1196","89/18670","3.440405e-01","6.994854e-01","6.131140e-01","ZDHHC9/ZDHHC21/NMT1/ZDHHC3/NMT2/GLUL/ZDHHC11"," 7","BP"
"GO:0032465","regulation of cytokinesis","7/1196","89/18670","3.440405e-01","6.994854e-01","6.131140e-01","CDC42/RAB11FIP3/KLHL13/BIRC6/BCL2L1/ZFYVE26/CALM3"," 7","BP"
"GO:0046427","positive regulation of JAK-STAT cascade","7/1196","89/18670","3.440405e-01","6.994854e-01","6.131140e-01","CLCF1/IL26/GHR/SOCS3/TNFRSF1A/PRLR/LIF"," 7","BP"
"GO:0044839","cell cycle G2/M phase transition","19/1196","266/18670","3.450075e-01","6.994854e-01","6.131140e-01","MECP2/PSMF1/BTRC/ARPP19/CEP41/PRKACA/BRCC3/CDC25A/PPP1CB/NES/TAOK3/PSMD11/USP47/TAOK1/FOXN3/PCM1/PSMC4/TP53/CALM3","19","BP"
"GO:0001573","ganglioside metabolic process","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","ST8SIA3/ST8SIA4"," 2","BP"
"GO:0002363","alpha-beta T cell lineage commitment","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","SPN/BCL2"," 2","BP"
"GO:0002689","negative regulation of leukocyte chemotaxis","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","NBL1/KLRK1"," 2","BP"
"GO:0003159","morphogenesis of an endothelium","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","RBPJ/ACVRL1"," 2","BP"
"GO:0003422","growth plate cartilage morphogenesis","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","STC1/VWA1"," 2","BP"
"GO:0006833","water transport","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","AQP4/AQP1"," 2","BP"
"GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CHRM2/OPRM1"," 2","BP"
"GO:0010663","positive regulation of striated muscle cell apoptotic process","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CAMK2A/TP53"," 2","BP"
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CAMK2A/TP53"," 2","BP"
"GO:0016075","rRNA catabolic process","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","SLFN13/EXOSC3"," 2","BP"
"GO:0016973","poly(A)+ mRNA export from nucleus","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","POLDIP3/NXF1"," 2","BP"
"GO:0021533","cell differentiation in hindbrain","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","RORA/PROX1"," 2","BP"
"GO:0030859","polarized epithelial cell differentiation","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CDC42/TP63"," 2","BP"
"GO:0032095","regulation of response to food","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","OPRM1/CCK"," 2","BP"
"GO:0032288","myelin assembly","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","PMP22/NFASC"," 2","BP"
"GO:0035269","protein O-linked mannosylation","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","TMTC3/FKTN"," 2","BP"
"GO:0035728","response to hepatocyte growth factor","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","HGF/GAB1"," 2","BP"
"GO:0036342","post-anal tail morphogenesis","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CHST11/TP63"," 2","BP"
"GO:0042693","muscle cell fate commitment","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","RBPJ/MEF2C"," 2","BP"
"GO:0042789","mRNA transcription by RNA polymerase II","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","TFCP2/SRF"," 2","BP"
"GO:0046641","positive regulation of alpha-beta T cell proliferation","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","CD55/TGFBR2"," 2","BP"
"GO:0048486","parasympathetic nervous system development","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","PLXNA4/TFAP2A"," 2","BP"
"GO:0060149","negative regulation of posttranscriptional gene silencing","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","ESR1/TP53"," 2","BP"
"GO:0060219","camera-type eye photoreceptor cell differentiation","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","HCN1/THRB"," 2","BP"
"GO:0060967","negative regulation of gene silencing by RNA","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","ESR1/TP53"," 2","BP"
"GO:0061154","endothelial tube morphogenesis","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","RBPJ/ACVRL1"," 2","BP"
"GO:0071243","cellular response to arsenic-containing substance","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","MKNK2/DDX3X"," 2","BP"
"GO:0072074","kidney mesenchyme development","2/1196","19/18670","3.461095e-01","6.994854e-01","6.131140e-01","AMER1/SMAD4"," 2","BP"
